production,population,gdp,famine
310.0,4489544.0,275020018163.176,0
302.0,4535375.0,236311338427.341,0
308.0,4560155.0,221951353966.87802,0
308.0,4576794.0,239018540057.01,0
300.0,4586897.0,225571857948.338,0
303.0,4598294.0,239389337002.814,0
1275.0,5285231.0,657597382.7591519,0
1270.0,5399922.0,699373701.2171379,0
1262.0,5520332.0,723624365.288138,0
1267.0,5646316.0,782384527.813649,0
1265.0,5777834.0,814139855.756458,0
1238.0,5915123.0,853268771.097081,0
1230.0,6058539.0,934079050.346173,0
1250.0,6208282.0,1053077155.17925,0
1285.0,6364569.0,1152418514.82616,0
1303.0,6527635.0,1160002260.94729,0
1313.0,6697745.0,1233991075.11626,0
1330.0,6875228.0,1430951331.8503401,0
1382.0,7060603.0,1758727395.18703,0
1456.0,7254468.0,2255496995.49378,0
1524.0,7457362.0,2752771043.88609,0
1547.0,7669445.0,3076592431.27204,0
1662.0,7890969.0,3366368664.59706,0
1687.0,8122529.0,4409920643.6422,0
1756.0,8364835.0,5811444660.65752,0
1739.0,8618354.0,6740756568.91566,0
1779.0,8883016.0,7636345827.34308,0
1888.0,9158566.0,7322914570.15588,0
1693.0,9445003.0,7381854746.91629,0
1770.0,9742263.0,7801858825.184159,0
1772.0,10050023.0,8148223603.583991,0
1823.0,10368300.0,10621158532.5193,0
1789.0,10696274.0,12302471429.4318,0
1794.0,11031817.0,12493286761.7341,0
1769.0,11372160.0,11140055364.1502,0
1850.0,11715218.0,11151578050.7356,0
1848.0,12060729.0,12434370004.9586,0
1885.0,12408931.0,11396310990.2197,0
1867.0,12758881.0,15498179313.0425,0
1918.0,13109660.0,10600157683.8412,0
1827.0,13460994.0,9643953174.77349,0
1885.0,13812472.0,10513387441.6194,0
1867.0,14165423.0,10833497457.5123,0
1924.0,14523570.0,10612847429.35,0
1944.0,14891891.0,11198378749.4719,0
1942.0,15274234.0,10083937740.0624,0
2007.0,15671927.0,10371327756.4548,0
1992.0,16084886.0,11579343088.1613,0
2036.0,16513822.0,14548845764.5325,0
2067.0,16959081.0,17430933517.2998,0
1989.0,17420795.0,17944084201.4901,0
2159.0,17899562.0,19356046327.8995,0
2099.0,18395389.0,22365265025.66,0
2179.0,18907008.0,26409781215.1844,0
2206.0,19432541.0,26017925551.8426,0
2261.0,19970495.0,26143818509.6421,0
2280.0,20520447.0,29337006833.0825,0
2332.0,21082383.0,29104437355.0395,0
2336.0,21655715.0,32348149947.3727,0
1661.0,11848331.0,3526287037.0370398,0
1699.0,12133074.0,3537099150.1416397,0
1781.0,12409243.0,3612171957.6719604,0
1791.0,12657708.0,3236430348.2587104,0
1764.0,12853780.0,3376172169.81132,0
1773.0,12984405.0,4456240740.74074,0
1897.0,13034385.0,5247193069.30693,0
1989.0,13020861.0,2354117303.06158,0
2076.0,13002553.0,2093571673.6561198,0
2174.0,13059613.0,2314159887.23319,0
2230.0,13247649.0,2512079324.07706,0
2307.0,13591970.0,3263761937.95748,0
2657.0,14071231.0,2291175764.66004,0
2510.0,14636995.0,2394823061.93212,0
2650.0,15217044.0,2460670287.73707,0
2752.0,15759132.0,2521738759.58885,0
2880.0,16248232.0,3523842274.8966203,0
3133.0,16701351.0,4227273069.0599103,0
3209.0,17136780.0,4873242526.06404,0
4221.0,17584869.0,5302532113.25156,0
4211.0,18067687.0,5016469068.50898,0
4270.0,18588758.0,4766928746.6914,0
4454.0,19139658.0,5031510908.86055,0
4586.0,19716598.0,5597367853.40358,0
4701.0,20312705.0,6831808930.39816,0
4942.0,20923070.0,7723846194.874459,0
5456.0,21547463.0,8312078525.08582,0
5926.0,22188387.0,9366742309.493309,0
6177.0,22846758.0,11494837053.4061,0
6540.0,23524063.0,10911698208.1015,0
6698.0,24221405.0,10154238250.1818,0
7081.0,24939005.0,13131168011.807,0
7451.0,25676606.0,14534278446.3087,0
7707.0,26434372.0,16018848990.668999,0
862.0,12710547.0,2025689536.60705,0
883.0,13094818.0,2379606422.29029,0
916.0,13478232.0,2657247327.3392,0
941.0,13857142.0,2798339768.79755,0
974.0,14229044.0,2948325264.30195,0
1021.0,14593284.0,2876395613.0817103,0
1044.0,14950803.0,3046339294.53611,0
967.0,15302947.0,3271415867.99723,0
1073.0,15651924.0,3651615453.01848,0
1040.0,16000008.0,3956328426.0448604,0
1094.0,16347198.0,4356633663.36634,0
1090.0,16695003.0,5074117544.77482,0
1251.0,17049165.0,6242177798.339379,0
1224.0,17416964.0,7675408485.51421,0
1244.0,17803698.0,8984824182.60333,0
1322.0,18210754.0,9584323309.121359,0
1286.0,18636977.0,11049896742.3889,0
1355.0,19081718.0,13236854105.1672,0
1484.0,19543347.0,15912133569.2852,0
1499.0,20019847.0,21728770055.3777,0
1437.0,20511601.0,17788171722.4446,0
1407.0,21016818.0,17692341358.1272,0
1321.0,21528502.0,16251460689.3254,1
1469.0,22037610.0,14824728528.4604,1
1630.0,22537376.0,14991283215.7408,1
1402.0,23023935.0,19462175321.8224,1
1473.0,23497766.0,21765261041.7265,0
1704.0,23961820.0,25705296183.5037,0
1526.0,24421191.0,26314220188.0257,0
1539.0,24879136.0,30180108561.9305,0
1568.0,25336862.0,32285388165.2999,0
1644.0,25791494.0,33711069430.78,0
1752.0,26237417.0,31655473663.8348,0
1779.0,26667048.0,35604137422.5796,0
1863.0,27075232.0,39030285468.3841,0
2046.0,27460603.0,43161452678.4383,0
2095.0,27825901.0,39147844526.0838,0
2169.0,28175263.0,41806219378.6181,0
2274.0,28514798.0,41632027599.8531,0
2312.0,28849621.0,38857251336.3448,0
2333.0,29181832.0,39459581217.3759,0
2481.0,29512368.0,42236836820.6152,0
2617.0,29843937.0,52064058833.9739,0
2755.0,30179285.0,59626020162.3816,0
3011.0,30521070.0,62343022650.8742,0
3277.0,30869346.0,68640825480.9223,0
3394.0,31225881.0,79041294874.4553,0
3611.0,31596855.0,92507257783.5697,0
3736.0,31989897.0,92897320375.8176,0
4087.0,32409639.0,93216746661.5977,0
4207.0,32858823.0,101370474295.10901,0
4314.0,33333789.0,98266306615.3632,0
4318.0,33824769.0,106825649872.108,0
4975.0,5387486.0,4187777711.11111,0
5419.0,5599628.0,4485777644.44444,0
5613.0,5836389.0,5377333333.33333,0
5722.0,6100994.0,7184853347.5974,0
5806.0,6393894.0,9664157498.5524,0
5930.0,6714095.0,14947391140.1284,0
6359.0,7059334.0,45412957746.4789,0
7076.0,7428703.0,46773368205.5947,0
6977.0,7818613.0,64005665722.3796,0
7536.0,8231604.0,74188249978.724,0
7722.0,8679840.0,80265619484.6452,0
7994.0,9179621.0,111859676267.555,0
8051.0,9740599.0,164541738058.737,0
8185.0,10366661.0,184291796008.869,0
8767.0,11048080.0,153239017560.236,0
9098.0,11763837.0,129171635311.143,0
9683.0,12484967.0,119624858115.77802,0
10243.0,13189115.0,103897846493.65,0
11022.0,13869012.0,86961922765.3254,0
11902.0,14525660.0,85695861148.1976,0
12156.0,15155223.0,88256074766.3551,0
12575.0,15755944.0,95344459279.0387,0
13637.0,16326815.0,117630271802.40302,0
13586.0,16867829.0,132223268491.32199,0
12648.0,17378833.0,137087876662.216,0
12754.0,17859750.0,132967901415.22,0
13601.0,18311090.0,135174886488.652,0
12730.0,18735841.0,143343036341.789,0
15114.0,19131578.0,158662398744.993,0
14959.0,19505576.0,165963557409.88,0
15939.0,19882458.0,146775498080.0,0
15398.0,20294406.0,161716960000.0,0
15321.0,20764312.0,189514926213.333,0
15929.0,21303592.0,184137469733.333,0
16957.0,21906308.0,189605920240.0,0
17909.0,22556425.0,215807655253.333,0
19943.0,23228890.0,258742133333.333,0
18685.0,23905654.0,328459608764.111,0
20664.0,24578301.0,376900133511.34796,0
19431.0,25252569.0,415964509673.115,0
19771.0,25940770.0,519796800000.0,0
19851.0,26661492.0,429097866666.66705,0
20211.0,27425676.0,528207200000.0,0
20873.0,28238020.0,671238840106.667,0
20884.0,29086357.0,735974843360.0,0
21225.0,29944476.0,746647127413.333,0
922.0,7086299.0,7311749633.36229,0
955.0,7129864.0,7756110210.119659,0
1007.0,7175811.0,8374175257.73075,0
1063.0,7223801.0,9169983885.71185,0
1177.0,7270889.0,9994070615.85997,0
1291.0,7322066.0,10887682273.1014,0
1240.0,7376998.0,11579431668.9165,0
1273.0,7415403.0,12440625312.8685,0
1334.0,7441055.0,13582798556.2404,0
1564.0,7467086.0,15373005768.7219,0
3632.0,7500482.0,17858485956.6031,0
2224.0,7544201.0,22059612417.4058,0
1674.0,7586115.0,29515467987.912003,0
2018.0,7599038.0,35189299985.2768,0
2533.0,7578903.0,40059206763.056,0
2370.0,7565525.0,42959976068.1138,0
2922.0,7568430.0,51545759220.7143,0
2926.0,7562305.0,62052258694.2102,0
3719.0,7549425.0,73937296654.6577,0
4357.0,7549433.0,82058912465.4329,0
4424.0,7568710.0,71034228097.4598,0
5861.0,7574140.0,71275287327.5793,0
6081.0,7561910.0,72121016623.2572,0
6640.0,7561434.0,67985345161.9558,0
6773.0,7564985.0,69386774474.5943,0
6529.0,7569794.0,99036165209.5539,0
7433.0,7574586.0,124168442860.253,0
8009.0,7585317.0,133339397080.129,0
8260.0,7619567.0,133105805928.237,0
8935.0,7677850.0,166463386663.439,0
8308.0,7754891.0,173794177725.398,0
8609.0,7840709.0,195078126346.10602,0
8720.0,7905633.0,190379720927.48102,0
8807.0,7936118.0,203535242741.838,0
9531.0,7948278.0,241038283062.645,0
9487.0,7959017.0,237250948791.26602,0
9708.0,7968041.0,212790348404.555,0
9927.0,7976789.0,218259904401.95602,0
9073.0,7992324.0,217185787342.851,0
9215.0,8011566.0,196799778883.36102,0
9798.0,8042293.0,197337879194.631,0
10331.0,8081957.0,213377771503.858,0
10622.0,8121423.0,261695778781.038,0
11172.0,8171966.0,300904221504.842,0
11605.0,8227829.0,315974418604.651,0
12009.0,8268641.0,335998557270.104,0
12301.0,8295487.0,388691445387.35297,0
12120.0,8321496.0,430294287388.31104,0
12246.0,8343323.0,400172297860.517,0
12795.0,8363404.0,391892746544.69,0
12780.0,8391643.0,431120310088.82,0
13717.0,8429991.0,409425234155.26294,0
14642.0,8479375.0,430068712971.867,0
2689.0,94943000.0,53508617739.3778,0
2609.0,95832000.0,60723018683.7333,0
2862.0,96812000.0,69498131797.3333,0
2831.0,97826000.0,81749006381.5111,0
2856.0,98883000.0,90950278257.7778,0
2889.0,99790000.0,105628070343.111,0
2820.0,100725000.0,123781880217.6,0
2859.0,101061000.0,146601072685.511,0
2737.0,103172000.0,172204199480.889,0
2767.0,104345000.0,211514189326.38898,0
2838.0,105697000.0,238914956436.922,0
2852.0,107188000.0,316393344649.993,0
2958.0,108079000.0,429857320166.565,0
2976.0,110162000.0,477155786487.72205,0
2993.0,111940000.0,518855814542.72797,0
2791.0,112771000.0,583142956487.974,0
2890.0,113863000.0,717696307916.6509,0
2920.0,114898000.0,1008391778690.25,0
3051.0,115870000.0,1049578503045.09,0
3090.0,116782000.0,1099692917412.75,0
3157.0,117648000.0,1215508719880.85,0
3151.0,118449000.0,1129894523635.09,0
2557.0,119259000.0,1232343804284.17,0
2739.0,120018000.0,1309740021609.74,0
2697.0,120754000.0,1400714806812.65,0
2802.0,121492000.0,2075034242192.31,0
2831.0,122091000.0,2514283894261.86,0
2784.0,122613000.0,3050637784817.52,0
2854.0,123116000.0,3052315661954.82,0
2922.0,123537000.0,3139974443543.0,0
2979.0,123921000.0,3578139437172.02,0
2969.0,124229000.0,3897826229662.86,0
2961.0,124536000.0,4466565327401.26,0
3022.0,124961000.0,4907039384469.68,0
3366.0,125439000.0,5449116304981.1,0
3424.0,125757000.0,4833712542207.1,0
3341.0,126057000.0,4414732843544.43,0
3287.0,126400000.0,4032509760872.94,0
3593.0,126631000.0,4562078822335.45,0
3538.0,126843000.0,4887519660744.86,0
3697.0,127149000.0,4303544259842.72,0
3682.0,127445000.0,4115116279069.77,0
3657.0,127718000.0,4445658071221.86,0
3894.0,127761000.0,4815148854362.11,0
3803.0,127773000.0,4755410630912.14,0
3832.0,127854000.0,4530377224970.4,0
3870.0,128001000.0,4515264514430.57,0
3963.0,128063000.0,5037908465114.48,0
3937.0,128047000.0,5231382674593.7,0
4002.0,128070000.0,5700098114744.41,0
4052.0,127833000.0,6157459594823.72,0
4044.0,127629000.0,6203213121334.12,0
4038.0,127445000.0,5155717056270.83,0
37461.0,22480418.0,4426949094.38944,0
40080.0,23071429.0,4693566415.841579,0
42525.0,23680432.0,4928628018.48185,0
42129.0,24308085.0,5379845647.52475,0
43584.0,24955115.0,6197319928.712871,0
44785.0,25624656.0,6789938671.9472,0
46079.0,26318119.0,7555383689.76898,0
48690.0,27032943.0,8623172959.73597,0
48088.0,27765243.0,9743089607.92079,0
48168.0,28514010.0,10976245153.7954,0
49408.0,29281268.0,13731801564.3564,0
50402.0,30074298.0,17153463263.3663,0
50067.0,30904271.0,27081698249.1798,0
49867.0,31785500.0,46209092072.4584,0
50438.0,32730554.0,51776222349.8518,0
50991.0,33737768.0,68055295080.4565,0
52704.0,34810723.0,80600122702.2202,0
52553.0,35972652.0,77994316621.49701,0
52256.0,37252659.0,90391877325.2927,0
52626.0,38668220.0,94362275579.4621,0
52662.0,40217629.0,100499312749.44699,0
53733.0,41883332.0,125948756439.161,0
52762.0,43645092.0,156365156618.288,0
54088.0,45474708.0,162276728619.617,0
54122.0,47342702.0,180183629600.037,0
55112.0,49256842.0,209094561834.095,0
55183.0,51197482.0,134009995922.987,0
54833.0,53075618.0,123057861333.93301,0
55622.0,54777114.0,120496362916.372,0
54764.0,56226185.0,124813263926.37401,0
54479.0,58991218.0,63743623232.012,0
54606.0,59725125.0,71841461172.5964,0
55073.0,60575644.0,96419225743.6737,0
55268.0,61583089.0,120403931885.441,0
54844.0,62710557.0,113919163421.155,0
53886.0,63900630.0,110276913362.50801,0
54920.0,65062660.0,113848450088.351,0
54627.0,66131854.0,109591707802.216,0
54239.0,67096414.0,126878750295.944,0
53023.0,67983330.0,128626917503.72,0
52779.0,68812713.0,153544751395.43,0
52193.0,69617100.0,190043433964.841,0
52868.0,70421811.0,226452138291.542,0
52002.0,71227880.0,266298911661.14398,0
52407.0,72031103.0,349881601458.56,0
50985.0,72845542.0,406070949553.875,0
50038.0,73687565.0,414059094949.063,0
49766.0,74567511.0,487069570463.76794,0
50719.0,75491582.0,583500357530.417,0
52074.0,76453574.0,598853401276.104,0
51536.0,77435384.0,467414852231.298,0
29859.0,7243391.0,3473562850.25798,0
34648.0,7386975.0,2257129873.66261,0
34299.0,7530705.0,1878253818.07845,0
32134.0,7674911.0,2167569095.1174603,0
32344.0,7819806.0,2813313281.80715,0
37247.0,7965553.0,2907517543.3645,0
36796.0,8111951.0,3338949151.59927,0
40227.0,8258483.0,3723903723.63772,0
40921.0,8404398.0,4153725966.8767705,0
39782.0,8549200.0,3953839593.7842703,0
40290.0,8692567.0,3596448035.44747,0
44477.0,8834733.0,3472194099.40131,0
44527.0,8976552.0,2960306120.93557,0
47399.0,9119178.0,3537721020.4115796,0
52244.0,9263404.0,4310356252.83669,0
50147.0,9409457.0,4756204069.61876,0
52249.0,9556889.0,5885321655.91684,0
47580.0,9705029.0,6548530572.35291,0
54370.0,9852870.0,6584649419.28348,0
55228.0,9999617.0,6622541528.56888,0
59336.0,10145054.0,7516834160.25277,0
60461.0,10289210.0,7890216507.68913,0
62386.0,10431776.0,8452509315.87722,0
1092.0,286657.0,142246875.53671598,0
1137.0,291602.0,139468114.59974098,0
1142.0,297285.0,140630758.594899,0
1187.0,303368.0,138476239.366792,0
1189.0,309397.0,132019065.033419,0
1238.0,315069.0,137728155.212661,0
1244.0,320183.0,190651207.999511,0
1219.0,324893.0,235253171.841062,0
1197.0,329671.0,264308140.28514904,0
1178.0,335184.0,267448513.108168,0
1246.0,341883.0,306891107.262039,0
1252.0,349934.0,319827058.592875,0
1216.0,359090.0,357160985.32741296,0
1234.0,369014.0,490417389.682569,0
1277.0,379156.0,406580652.330537,0
1299.0,389127.0,487148993.533109,0
1508.0,398773.0,501979069.274683,0
1531.0,408175.0,490608657.924976,0
1747.0,417323.0,521910560.52486795,0
1846.0,426285.0,592416703.0588781,0
1898.0,435079.0,539227277.6264111,0
1620.0,443716.0,563024383.296626,0
1642.0,452106.0,620974660.230303,0
1662.0,460147.0,813963830.179217,0
1668.0,467664.0,924318490.7598,0
1654.0,474567.0,971977088.1569141,0
1663.0,480795.0,1107891063.43863,0
1721.0,486438.0,1513934037.24782,0
1721.0,491723.0,1789333748.6799,0
1759.0,496963.0,1711817181.52969,0
1754.0,502384.0,1664310769.55229,0
1770.0,508067.0,1864824080.6925602,0
1816.0,513979.0,1751888561.72747,0
1801.0,520106.0,1850951315.4556398,0
38.0,39394126.0,14153952000.0,0
35.0,40649588.0,15221056000.0,0
35.0,41939880.0,16936336000.0,0
38.0,43264272.0,20070136000.0,0
40.0,44623043.0,21829712000.0,0
40.0,46011038.0,24337232000.0,0
42.0,47429812.0,26556376000.0,0
44.0,48894019.0,29363632000.0,0
45.0,50423481.0,32515752000.0,0
48.0,52029861.0,35541712000.0,0
46.0,53718724.0,39200880000.0,0
51.0,55478151.0,45178120000.0,0
50.0,57280587.0,55271304000.0,0
49.0,59088193.0,71976544000.0,0
50.0,60872399.0,88003984000.0,0
51.0,62623763.0,89023915584.4156,0
51.0,64345884.0,81825783185.8407,0
57.0,66039488.0,102517451754.386,0
65.0,67709689.0,134540324561.404,0
61.0,69360871.0,194356826086.957,0
63.0,70992195.0,250083020408.163,0
61.0,72602533.0,173720851063.83,0
70.0,74196548.0,148866910907.577,0
73.0,75780605.0,175632157330.155,0
69.0,77360707.0,184473106267.03,0
72.0,78934125.0,129440194508.009,0
85.0,80503052.0,140263679436.947,0
90.0,82083919.0,183144268180.018,0
85.0,83697891.0,222977035953.68698,0
86.0,85357874.0,262709776007.964,0
82.0,87071512.0,314453890803.074,0
99.0,88828310.0,363609256195.677,0
99.0,90600453.0,503962832199.255,0
101.0,92349147.0,527318753518.414,0
97.0,94045579.0,343792792161.261,0
104.0,95687452.0,397404140458.45703,0
113.0,97281739.0,480554644187.66205,0
113.0,98821456.0,502010250656.743,0
123.0,100300579.0,579459682649.2621,0
142.0,101719673.0,683647965226.955,0
150.0,103067068.0,724703603502.3491,0
157.0,104355608.0,741559509631.317,0
163.0,105640453.0,713284231624.803,0
175.0,106995583.0,770267585947.1909,0
182.0,108472228.0,866345821213.261,0
183.0,110092378.0,965281191371.8441,0
192.0,111836346.0,1043471321169.09,0
195.0,113661809.0,1101275278668.79,0
184.0,115505228.0,894948748436.7479,0
195.0,117318941.0,1051128603513.77,0
211.0,119090017.0,1171187519660.64,0
215.0,120828307.0,1186598324461.82,0
223.0,122535969.0,1261981728468.52,0
9929.0,1597526.0,126396469.70705801,0
10647.0,1612755.0,132237441.63086298,0
11026.0,1631764.0,143255784.510751,0
11282.0,1662073.0,166104067.630043,0
11975.0,1708630.0,187300336.365369,0
12220.0,1774029.0,216136263.91249698,0
12882.0,1855442.0,231706475.464114,0
13570.0,1945780.0,241956910.658103,0
13899.0,2034907.0,267732446.378413,0
14519.0,2115522.0,253976626.166639,0
15520.0,2185662.0,286537524.990331,0
16803.0,2247582.0,335677636.893737,0
17118.0,2303345.0,406479906.159652,0
17968.0,2356622.0,560437742.594972,0
18340.0,2410446.0,617321669.390877,0
18438.0,2464455.0,619375134.1805099,0
19563.0,2518566.0,777435020.475847,0
21803.0,2576469.0,824263841.539264,0
23438.0,2642846.0,891775906.6310141,0
23509.0,2720839.0,1136408814.19692,0
23861.0,2812039.0,962347000.991788,0
25456.0,2915066.0,821651918.724626,0
26491.0,3026238.0,765746590.6168491,0
27588.0,3140237.0,718148959.610872,0
27899.0,3252994.0,762359722.701402,0
29045.0,3364020.0,1060911735.26065,0
28782.0,3474080.0,1249099130.02277,0
30607.0,3581928.0,1378847487.41137,0
31663.0,3686373.0,1352949662.75172,0
32113.0,3786940.0,1628427515.41881,0
33338.0,3882271.0,1602299862.9243,0
34203.0,3973327.0,1692959110.18022,0
34214.0,4064926.0,1233496846.3349302,0
33782.0,4163642.0,982624324.505898,0
34158.0,4274024.0,1309382885.33029,0
35424.0,4398238.0,1465448290.34132,0
37504.0,4534551.0,1498950899.08774,0
39183.0,4679023.0,1587345950.9743,0
42326.0,4825704.0,1576094566.48548,0
42216.0,4970367.0,1294250233.18894,0
44325.0,5111770.0,1332328999.09077,0
44289.0,5251472.0,1474630207.0824199,0
45472.0,5391401.0,1673690429.61609,0
45458.0,5534598.0,1937074572.08687,0
45048.0,5683268.0,2115154262.03025,0
45444.0,5837792.0,2202809251.31304,0
46758.0,5997385.0,2523462557.38975,0
46413.0,6161796.0,3163416242.0587697,0
44803.0,6330472.0,3163000528.8167,0
45258.0,6502952.0,3172945644.5585,0
44599.0,6679282.0,3756023159.96,0
47407.0,6859482.0,3866617462.61854,0
47121.0,7042948.0,4080929201.27925,0
235.0,45984892.0,4054599181.01638,0
260.0,47119361.0,4233095590.0882,0
249.0,48309315.0,4540529105.41789,0
276.0,49551904.0,5130407727.84544,0
280.0,50845221.0,5884712095.75809,0
304.0,52191095.0,6466610751.78496,0
331.0,53590929.0,7403821902.56195,0
327.0,55042397.0,8090088555.2289,0
320.0,56542434.0,8632927257.45485,0
339.0,58090759.0,10027088849.223,0
391.0,59687140.0,10602058189.8362,0
405.0,61338261.0,9309109764.07784,0
378.0,63059481.0,6324884129.38617,0
365.0,64870833.0,8773030424.24242,0
351.0,66787901.0,11340000242.4242,0
351.0,68813220.0,13338484979.798,0
396.0,70946231.0,15126059646.4646,0
332.0,73194937.0,17820100626.2626,0
378.0,75567682.0,19707979303.0303,0
394.0,78068144.0,23689696767.6768,0
403.0,80696945.0,28100605515.1515,0
436.0,83445863.0,30725972786.7299,0
473.0,86297640.0,28691890433.0709,0
474.0,89228949.0,31151824658.6524,0
537.0,92219488.0,31144920554.0897,0
551.0,95264460.0,31899071053.9368,0
538.0,98357473.0,33351528115.351,0
668.0,101474835.0,38472741737.3968,0
733.0,104588490.0,40171019643.3511,0
770.0,107678614.0,40010424928.715,0
783.0,110730420.0,45451960731.7204,0
820.0,113747135.0,48635176852.7673,0
870.0,116749560.0,51478304859.5879,0
953.0,119769556.0,51894781281.8919,0
972.0,122829148.0,60636022422.6176,0
795.0,125938339.0,63320122807.1223,0
847.0,129086987.0,62433300338.0941,0
839.0,132253264.0,62191955814.3478,0
827.0,135405584.0,62973855718.8874,0
888.0,138523285.0,73952374969.7995,0
910.0,141601437.0,72309738921.3329,0
962.0,144654143.0,72306820396.2325,0
1029.0,147703401.0,83244801092.7096,0
1075.0,150780300.0,97977766197.6724,0
1054.0,153909667.0,109502102510.88301,0
1097.0,157093993.0,137264061106.04301,0
1184.0,160332974.0,152385716311.916,0
1220.0,163644603.0,170077814106.305,0
1237.0,167049580.0,168152775283.03198,0
1280.0,170560182.0,177406854514.885,0
1309.0,174184265.0,213587413183.996,0
1324.0,177911533.0,224383620829.57,0
1408.0,181712595.0,231218567178.97897,0
13793.0,51178.0,14295279.544693697,0
14094.0,52025.0,15278632.4786325,0
15272.0,52824.0,18936526.9461078,0
15762.0,53604.0,31710657.7257811,0
16116.0,54380.0,85637174.3722131,0
16097.0,55169.0,55081816.991752796,0
16098.0,55977.0,41109617.499694504,0
15914.0,56810.0,38748059.4366822,0
17449.0,57662.0,45210026.3248255,0
17988.0,58506.0,42620165.43706679,0
17413.0,59339.0,38715554.5433842,0
17959.0,60133.0,41369800.0459664,0
19204.0,60920.0,40572066.1324678,0
20172.0,61768.0,37837837.8378378,0
21065.0,62765.0,41246160.596753,0
21502.0,64003.0,32125148.4042182,0
22375.0,65518.0,32085561.497326195,0
24191.0,67261.0,33608738.2719507,0
24698.0,69098.0,42972107.1958747,0
27642.0,70860.0,41119721.651115,0
28479.0,72412.0,39809538.6776989,0
27690.0,73700.0,47515189.281819604,0
30159.0,74769.0,47737955.346651,0
31911.0,75719.0,46919624.6430029,0
33845.0,76671.0,54832577.8622606,0
34181.0,77730.0,56338028.169014096,0
34625.0,78907.0,66515376.7900462,0
36234.0,80184.0,67537479.5903221,0
36874.0,81550.0,65334841.06043471,0
38650.0,82966.0,69032258.0645161,0
38723.0,84406.0,67254174.3970315,0
37317.0,85858.0,63101272.3699183,0
37466.0,87343.0,72196457.6768445,0
38905.0,88895.0,90231856.8000519,0
40570.0,90542.0,102367039.270481,0
41101.0,92325.0,112133944.253532,0
42557.0,94260.0,108545632.53012,0
43486.0,96311.0,130754915.906619,0
45637.0,98440.0,139125482.301627,0
46413.0,100568.0,130465372.016846,0
46559.0,102652.0,153275912.676573,0
47190.0,104656.0,177142135.121196,0
48347.0,106613.0,188045661.627666,0
48936.0,108535.0,187153601.08128998,0
12.0,1144986.0,183920900.0,0
12.0,1170480.0,191861800.0,0
13.0,1196890.0,200229600.0,0
15.0,1224344.0,218929100.0,0
15.0,1252972.0,229260800.0,0
16.0,1282814.0,244459500.0,0
16.0,1313941.0,261024300.0,0
16.0,1346491.0,276820700.0,0
16.0,1380637.0,306961800.0,0
17.0,1416529.0,323099700.0,0
17.0,1454198.0,341543100.0,0
18.0,1493711.0,368098000.0,0
18.0,1535229.0,386968300.0,0
17.0,1578952.0,486955000.0,0
17.0,1625013.0,577549300.0,0
18.0,1672300.0,596675700.0,0
19.0,1720489.0,673010600.0,0
20.0,1771256.0,717240400.0,0
23.0,1826881.0,814067900.0,0
25.0,1888314.0,854711500.0,0
23.0,1957456.0,846514500.0,0
23.0,2031850.0,863933200.0,0
23.0,2102911.0,823374900.0,0
23.0,2159089.0,848478300.0,0
23.0,2192555.0,851296100.0,0
23.0,2201833.0,840964400.0,0
23.0,2191023.0,972800000.0,0
25.0,2165090.0,1038300000.0,0
25.0,2131525.0,786300000.0,0
26.0,2097232.0,384400000.0,0
27.0,2060267.0,348000000.0,0
27.0,2022729.0,223500000.0,0
33.0,2000248.0,160400000.0,0
30.0,2012885.0,132200000.0,0
30.0,2073482.0,134800000.0,0
33.0,2191179.0,159400000.0,0
31.0,2358469.0,295900000.0,0
33.0,2551062.0,359600000.0,0
33.0,2734518.0,441800000.0,0
33.0,2884522.0,529064600.0,0
36.0,2991132.0,521000000.0,0
35.0,3062863.0,543000000.0,0
37.0,3116233.0,416000000.0,0
36.0,3176414.0,474700000.0,0
37.0,3261230.0,550000000.0,0
43.0,3375838.0,604028900.0,0
41.0,3512932.0,739027200.0,0
39.0,3662993.0,850040500.0,0
40.0,3811528.0,1155147400.0,0
40.0,3948125.0,1292697100.0,0
41.0,4070167.0,1545400000.0,0
42.0,4181563.0,1735500000.0,0
44.0,4286291.0,1946500000.0,0
210.0,27164617.0,7256966966.225559,0
222.0,28081231.0,4399827767.96704,0
236.0,29016771.0,4875309866.34017,0
247.0,29962876.0,5271404668.36735,0
248.0,30913933.0,5784398976.9821,0
269.0,31867563.0,6371459304.41018,0
265.0,32826599.0,6809134235.542979,0
279.0,33797042.0,7591603053.435109,0
271.0,34787588.0,8408229699.14295,0
315.0,35804729.0,6687204834.3687,0
336.0,36851055.0,7408305735.6530905,0
331.0,37925400.0,8017468688.2004,0
348.0,39026082.0,10082885603.0668,0
353.0,40149961.0,13781139969.6519,0
347.0,41295124.0,14893969287.6557,0
371.0,42461193.0,17097563270.2982,0
405.0,43650333.0,19648106122.0079,0
414.0,44866273.0,22706155475.3048,0
438.0,46113995.0,27502168726.9573,0
442.0,47396968.0,32450541843.0652,0
466.0,48715592.0,35646416952.5425,0
499.0,50068493.0,37140163934.4262,0
508.0,51455033.0,33212180658.1659,0
528.0,52873974.0,31408492876.691,0
524.0,54323648.0,30734335448.9905,0
539.0,55804072.0,29868339080.8263,0
524.0,57313311.0,33195933429.6008,0
518.0,58845205.0,37885440418.6834,0
528.0,60391867.0,42575183905.5606,0
